HomeID,VillageCode,Area,WealthRanking,nMembersAdjusted,nGenerations,Composition,NonNormativeComposition,OwnHouse,OwnGuesthouse,OwnFarm,HousingCharacteristics,fHousing,LandSize,LandSizeGeneratingIncome,nCars,nMotorcycles,nBicycles,Toilet,Water,HotWater,Electricity,AC,Fridge,Washer,RiceCooker,TV,TVViewing,CellPhone,Computer,InternetAccess,MedicineAtHome,Livestock,LivestockSales,nPigs,nGoats,nPoultry,nOxen,nHorses,nPigsSold,nGoatsSold,nPoultrySold,nOxenSold,nHorsesSold,PrimarySourceHouseholdIncome,SecondarySourceHouseholdIncome,HHIncomeMonthONLY,HHOtherIncomeONLY,HHIncomeTotalLastYear,HHTotalMonthIncome,HHIncomeIncomplete,IncomeFromRemittance,RegularIncomeFromLand,GovtLumpsumReceived,DibaoPerYear,GovtLandCompensation,HouseholdDebt,SourceOfHouseholdDebt,MajorShockLast5Years,MajorShockLifetime,FoodInsecurityLast5Years,FoodInsecurityChildhood,PctFoodHome,PctFoodMarket,FamilyConditionComparedOtherHouseholds,FamilyConditionCompared10YearsAgo,LastBabyBirthPlace,MotherBirthPlace,LastTimeToClinic,LastTimeToClinicReason,LastTimeToHospital,LastTimeToHospitalReason
349,5.5,5,Very Poor,9,3,Bilateral,1,1,0,1,Wood,,999,0,1,1,0,0,3,0,1,0,1,1,1,1,3,1,0,0,0,1,0,12,40,30,4,1,0,0,0,0,0,Agriculture,,0,6000,6000,500,0,0,0,0,-998,,0,,No shock,Death,Always enough,Sometimes not enough,65,35,3,Better,Home,Home,Few months ago,Muscle,Never,Na
350,5.3,5,Rich,5,2,Nuclear,,1,0,1,Wood,,6,0,0,1,1,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,6,0,15,1,0,20,0,0,0,0,Agriculture,,0,18000,18000,1500,0,0,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,65,35,5,Better,Home,Home,Never,Na,Never,Na
351,5.3,5,Poor,7,3,Patrilineal,,1,0,1,Wood,,8,0,1,2,0,0,0,0,1,0,0,1,1,1,3,1,0,0,1,1,1,8,6,30,0,0,3,25,0,0,0,Agriculture,Gifts and Remittances,500,14800,20800,1733.333333,0,6000,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,65,35,1,Better,Home,Home,Never,Na,Never,Na
352,5.3,5,Rich,6,3,Matrilineal,1,1,0,1,Wood,,9,0,0,1,0,3,3,1,1,0,1,1,1,1,3,1,0,0,1,1,0,6,15,25,1,0,0,0,0,0,0,Agriculture,Gifts and Remittances,10000,6000,126000,10500,0,120000,MP,0,-998,,0,,No shock,No shock,Always enough,Always enough,35,65,-999,Better,Home,Home,Never,Na,Never,Na
353,5.3,5,Average,4,2,Nuclear,,1,0,1,Wood,,6,0,0,0,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,0,26,0,50,0,0,0,0,0,0,0,Salary (Irregular),,3000,0,36000,3000,0,3000,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,65,35,7,-999,Home,Home,Few months ago,Flu,Last year,Back pain
354,5.3,5,Poor,3,3,Patrilineal,,1,0,1,Wood,,4,0,1,1,0,2,3,1,1,0,1,1,1,1,3,1,0,0,0,1,0,14,40,20,3,0,0,0,0,0,0,Agriculture,Salary (Irregular),3000,1000,37000,3083.333333,0,0,0,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,60,40,5,Better,Home,Home,Few months ago,Headache,Last year,Headache
355,5.3,5,Poor,5,3,Patrilineal,,1,0,1,Wood,,2.6,0,0,1,0,2,0,1,1,0,1,1,1,1,3,1,0,0,0,1,0,5,45,30,2,0,0,0,0,0,0,Agriculture,Salary (Irregular),2000,2000,26000,2166.666667,0,0,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,60,40,5,Better,Home,Home,Few months ago,Flu,Never,Na
356,5.3,5,Average,5,3,Patrilineal,,1,0,1,Wood,,8,0,1,1,0,2,0,0,1,0,1,1,1,1,3,1,0,0,0,1,1,20,0,15,5,0,30,0,0,0,0,Agriculture,Salary (Irregular),2000,12000,36000,3000,0,0,0,0,-998,,0,,Other,No shock,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Last year,Feminine problem,Long time ago,Fell down
357,5.3,5,Rich,6,3,Patrilineal,,1,0,1,Brick,,5,0,1,3,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,10,20,50,1,0,30,2,0,0,0,Agriculture,Business,0,25000,25000,2083.333333,0,0,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,65,35,3,Better,Home,Home,Last year,Flu,Last year,Stomach check
358,4.1,4,Very Rich,8,3,Patrilineal,,1,3,1,Wood,,2,-998,1,0,0,3,3,1,1,0,1,1,1,1,4,1,1,1,1,1,0,5,0,7,0,0,0,0,0,0,0,Salary (Irregular),Agriculture,6000,13500,85500,7125,0,20000,-998,-998,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,60,40,10,Better,Home,Home,Few months ago,Flu,Never,Na
359,5.7,5,Rich,5,3,Patrilineal,,1,0,1,Wood,,6,-998,0,0,0,0,3,0,1,0,0,1,1,1,3,1,1,1,1,1,1,2,0,8,0,0,3,0,0,0,0,Business,Agriculture,2500,3000,33000,2750,0,0,L,0,-998,,0,,No shock,No shock,Sometimes not enough,Always enough,0,100,5,Better,Home,Home,Never,Na,Few months ago,Injured from a theft
361,4.1,4,Poor,4,2,Nuclear,,1,0,1,Wood,,2,-998,0,0,0,2,3,0,1,0,0,0,1,1,3,1,0,1,1,1,0,3,0,10,0,0,0,0,0,0,0,Salary (Irregular),,2000,0,24000,2000,0,0,-998,-998,-998,,200000,Education,No shock,No shock,Always enough,Always enough,60,40,1,Better,Home,Home,Few months ago,Passed out,Few months ago,Passed out
362,4.1,4,Rich,6,3,Patrilineal,,1,0,1,Wood,,0.5,-999,0,0,0,2,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,10,2,15,0,0,4,0,0,0,0,Business,Agriculture,6500,2500,80500,6708.333333,0,0,L,-998,-998,,0,,No shock,No shock,Always enough,Always enough,35,65,3,Better,Ninglang,Home,Few months ago,Flu,Few years ago,Baby delivery
363,4.1,4,Very Rich,4,2,Nuclear,,1,1,0,Concrete,,2,3.5,2,1,0,3,3,1,1,0,1,1,1,1,4,1,1,1,1,1,0,3,0,20,0,0,0,0,0,0,0,Business,,3000,0,36000,3000,0,0,L,0,-998,,400000,Property purchase-repair,Illness,No shock,Always enough,Never enough,10,90,8,Better,Home,Home,Long time ago,Flu,Last year,Body check
364,5.2,5,Rich,9,3,Patrilineal,,1,0,1,Wood,,10,0,1,1,1,3,3,0,1,0,1,1,1,1,4,1,0,0,1,1,1,25,15,60,2,0,30,13,0,0,0,Agriculture,Gifts and Remittances,0,47500,47500,3958.333333,0,20000,0,0,-998,,0,Life events,No shock,Death,Always enough,Always enough,65,35,8,Better,City,Home,Never,Na,Long time ago,Stomach ache
365,5.2,5,Rich,5,3,Patrilineal,,1,0,1,Wood,,20,0,1,2,0,2,3,1,1,0,1,1,1,1,3,1,1,0,1,1,1,20,10,100,2,0,30,4,200,0,0,Business,Salary (Irregular),3500,49000,91000,7583.333333,0,0,0,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Last year,Stomach ache,Last year,Stomach ache
366,5.2,5,Rich,7,3,Patrilineal,,1,0,1,Wood,,8,0,1,1,0,2,3,0,1,0,1,1,1,1,3,1,1,0,1,1,1,30,6,40,3,0,33,3,0,0,0,Agriculture,Gifts and Remittances,1500,31900,49900,4158.333333,0,15000,0,0,-998,,0,,Death,No shock,Always enough,Always enough,65,35,3,Better,Home,Home,Never,Na,Never,Na
367,5.2,5,Poor,4,2,Nuclear,,1,0,1,Earth,,6,0,0,1,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,15,3,60,2,0,0,0,20,0,0,Agriculture,Salary (Regular),2500,16500,46500,3875,0,4500,0,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,3,Better,Home,Home,Last year,Arthritis,Few years ago,Kidney stone
368,5.2,5,Poor,5,3,Patrilineal,,1,0,1,Brick,,4,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,14,0,20,2,0,0,0,0,0,0,Agriculture,,0,4000,4000,333.3333333,0,1000,0,P,-998,,20000,Medical,Illness,No shock,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Few months ago,Flu,Long time ago,Arthritis
369,5.2,5,Rich,5,3,Patrilineal,,1,0,1,Wood,,3.5,0,1,1,0,0,0,0,1,0,1,1,1,1,3,1,0,0,1,1,1,5,6,20,0,0,20,0,0,0,0,Salary (Irregular),Agriculture,2500,14500,44500,3708.333333,0,5000,0,0,-998,,20000,Property purchase-repair,No shock,No shock,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Few years ago,Flu,Few years ago,Surgery
370,5.2,5,Average,4,2,Nuclear,,1,0,1,Wood,,6.8,0,0,1,0,0,0,0,1,0,1,1,1,1,4,1,0,0,1,1,1,6,10,50,3,1,11,0,8,-999,0,Agriculture,Business,2000,13380,37380,3115,0,0,0,0,-998,,20000,Investment,No shock,No shock,Always enough,Always enough,65,35,5,Better,Home,Home,Few months ago,Ultrasound,Few years ago,Brain inflammation ____
371,5.2,5,Average,5,3,Patrilineal,,1,0,1,Wood,,6,0,0,2,0,0,3,0,1,0,1,1,1,1,3,0,1,0,1,1,1,20,14,50,4,0,50,0,0,1,0,Agriculture,,0,47000,47000,3916.666667,0,0,0,0,-998,,18000,Education,No shock,No shock,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Few months ago,Stomach med,Last year,___
372,5.2,5,Average,5,3,Matrilineal,1,1,0,1,Wood,,7,0,0,0,1,0,3,0,1,0,1,1,1,1,4,1,0,0,1,1,1,20,10,40,3,1,6,6,0,0,0,Agriculture,,0,12600,12600,1050,0,0,0,0,-998,,6000,Property purchase-repair,No shock,No shock,Always enough,Sometimes not enough,65,35,3,Better,Home,Home,Never,Na,Never,Na
373,5.2,5,Rich,7,3,Matrilineal,1,1,0,1,Brick,,10.8,0,1,1,1,3,3,1,1,0,1,1,1,1,3,1,0,0,1,1,1,30,5,60,3,0,30,0,0,10,0,Agriculture,Salary (Irregular),3000,36000,72000,6000,0,0,0,0,-998,,0,,Accident,Death,Always enough,Sometimes not enough,65,35,7,Better,Ninglang,Home,Last year,Flu,Last year,Back surgery
374,5.2,5,Poor,6,3,Patrilineal,,1,0,1,Earth,,4.5,0,0,2,0,0,3,0,1,0,1,1,1,1,3,1,0,0,0,1,1,15,6,30,1,0,21,0,0,0,0,Agriculture,Gifts and Remittances,0,28500,28500,2375,0,5000,0,0,-998,,0,,No shock,Death,Always enough,Sometimes not enough,65,35,3,Better,Home,Home,Never,Na,Never,Na
375,5.2,5,Average,4,3,Matrilineal,,1,0,1,Wood,,4.7,0,0,2,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,10,1,60,1,1,34,0,0,0,0,Agriculture,Salary (Irregular),2500,31000,61000,5083.333333,0,12000,0,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,3,Better,Home,Home,Few months ago,Flu,Last year,___
377,5.2,5,Average,5,3,Matrilineal,,1,0,1,Wood,,10,0,0,1,0,0,3,0,1,0,1,1,1,1,3,1,0,0,0,1,1,25,25,20,1,1,35,0,0,0,0,Agriculture,Gifts and Remittances,0,35000,35000,2916.666667,0,5000,0,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,3,Better,Home,Home,Never,Na,Long time ago,Stomach ache
378,5.2,5,Poor,4,2,Nuclear,,1,0,1,Concrete,,10,0,0,1,0,0,1,0,1,0,1,1,1,1,3,1,0,0,1,1,1,8,3,-999,0,0,31,0,0,1,1,Agriculture,Salary (Irregular),500,22100,28100,2341.666667,0,0,0,0,-998,,8000,Property purchase-repair,No shock,Other,,,-998,-998,1,Better,Home,Home,,,,
380,5.2,5,Rich,3,2,Nuclear,,1,0,0,Brick,,0,0,1,2,0,2,3,1,1,0,1,1,1,1,3,1,1,0,1,1,0,0,0,9,0,0,0,0,0,0,0,Salary (Regular),,9600,0,115200,9600,0,0,0,0,No,,50000,Car purchase,No shock,No shock,Always enough,Always enough,15,85,7,Better,Home,Home,Never,Na,Few years ago,Depression
381,5.2,5,Rich,5,3,Patrilineal,,1,0,1,Wood,,5,0,0,1,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,18,20,50,3,0,20,10,20,4,0,Agriculture,Gifts and Remittances,0,30000,30000,2500,0,5000,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,65,35,1,Better,Home,Home,Last year,Flu,Last year,Eye problem
382,5.2,5,Rich,5,3,Patrilineal,,1,0,1,Brick,,4,0,0,1,0,3,3,1,1,0,1,1,1,1,3,1,0,0,1,1,0,11,5,20,0,0,0,0,0,0,0,Agriculture,Salary (Irregular),2000,2000,26000,2166.666667,0,0,0,0,-998,,60000,Property purchase-repair,No shock,No shock,Always enough,Sometimes not enough,35,65,3,Better,Ninglang,Home,Few months ago,Stomach ache,Never,Na
383,5.2,5,Poor,5,3,Patrilineal,,1,0,1,Wood,,4,0,0,1,0,0,0,0,1,0,1,1,1,1,3,1,0,0,1,1,1,8,20,25,3,0,25,0,3,0,0,Agriculture,Salary (Irregular),1250,18800,33800,2816.666667,0,15000,0,0,-998,,3000,Poverty,Illness,No shock,Always enough,Always enough,65,35,3,Better,Home,Home,Last year,Stomach ache,Last year,Stomach ache
384,5.2,5,Average,4,2,Nuclear,,1,0,1,Wood,,5,0,0,0,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,20,10,50,0,0,50,5,80,0,0,Agriculture,Gifts and Remittances,500,47000,53000,4416.666667,0,6000,0,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Never,Na,Never,Na
385,5.2,5,Rich,6,3,Patrilineal,,1,0,1,Brick,,10,0,0,1,0,0,3,1,1,0,1,1,1,1,3,1,1,0,1,1,1,50,10,80,4,0,17,3,30,0,0,Agriculture,Salary (Irregular),800,27500,37100,3091.666667,0,0,0,0,-998,,45000,Education,No shock,No shock,Always enough,Sometimes not enough,65,35,4,Better,Home,Home,Last year,Flu,Last year,Kidney stone
386,5.2,5,Average,5,3,Patrilineal,,1,0,1,Wood,,3,0,0,1,0,0,3,1,1,0,1,0,1,1,3,1,0,0,1,1,1,15,20,30,5,0,30,10,0,1,0,Agriculture,Salary (Irregular),2000,57000,81000,6750,0,0,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,65,35,4,Better,Home,Home,Few months ago,Skin allergy,Never,Na
387,5.2,5,Average,4,2,Nuclear,,1,0,1,Wood,D,3,0,1,0,0,0,0,0,1,0,1,0,1,1,3,1,1,0,1,1,1,5,6,30,2,0,15,0,10,0,0,Agriculture,Salary (Irregular),2000,11500,35500,2958.333333,0,0,0,0,-998,,18000,Education,No shock,No shock,Always enough,Sometimes not enough,65,35,3,Better,Home,Home,Few months ago,Stomach ache,Last year,Stomach ache
388,5.2,5,Average,7,3,Patrilineal,,1,0,1,Wood,,10,0,0,0,0,0,0,0,1,0,1,0,1,1,3,1,1,0,1,1,1,40,40,50,4,0,40,14,0,3,0,Agriculture,Gifts and Remittances,0,42200,42200,3516.666667,0,4000,0,0,-998,,24000,Education,Death,No shock,Always enough,Sometimes not enough,65,35,3,Better,Home,Home,Few months ago,Flu,Few years ago,Pain on right hand
389,5.2,5,Poor,5,2,Nuclear,,1,0,1,Brick,,5,0,0,0,0,0,0,0,1,0,1,0,1,1,3,1,0,0,0,1,1,3,20,20,3,1,0,10,0,0,0,Agriculture,,0,4500,4500,375,0,0,0,0,-998,,40000,Property purchase-repair,Accident,No shock,Always enough,Sometimes not enough,65,35,1,Better,Home,Home,Last year,Feet pain,Long time ago,___
390,5.2,5,Average,5,3,Patrilineal,,1,0,1,Brick,,5,0,0,1,0,0,0,0,1,0,1,1,1,1,4,1,0,0,1,1,1,45,8,60,2,0,41,0,0,0,0,Agriculture,Gifts and Remittances,0,27500,27500,2291.666667,0,5000,0,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,-999,Better,City,Home,Never,Na,Last year,Stomach check up
391,4.1,4,Average,8,3,Patrilineal,,1,0,1,Wood,,6,9,0,0,0,3,2,1,1,0,1,1,1,1,3,1,0,0,1,1,1,13,1,43,1,0,6,0,0,0,0,Agriculture,Salary (Irregular),1500,12000,30000,2500,0,0,L,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,60,40,3,Better,Home,Home,Last year,Feminine problem,Few years ago,Feminine problem
392,4.1,4,Rich,5,3,Patrilineal,,1,0,0,Wood,,0,-999,1,0,0,2,2,1,1,0,1,1,1,1,3,1,1,0,1,1,1,4,1,18,0,0,0,0,0,0,0,Gifts and Remittances,,0,20000,20000,1666.666667,0,20000,L,-998,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,60,40,5,Better,City,Home,Never,Na,Long time ago,Blood sugar induced feet pain
393,4.1,4,Average,4,2,Nuclear,,1,0,1,Brick,,1.5,-999,0,0,0,0,2,0,1,0,1,1,1,1,3,1,1,0,1,1,1,12,1,20,0,0,26,0,0,0,0,Salary (Irregular),Agriculture,2500,15000,45000,3750,0,12000,L,P,-998,,0,,No shock,No shock,Always enough,Always enough,60,40,5,Better,Home,Home,Never,Na,Few years ago,Broke a leg
394,4.1,4,Average,4,2,Nuclear,,1,0,0,Brick,,0,-998,0,0,0,3,3,0,1,0,1,1,1,1,3,1,1,0,1,1,1,13,2,10,0,0,3,0,0,0,0,Salary (Irregular),Agriculture,2000,1500,25500,2125,0,0,MPL,0,-998,12400,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Few months ago,Ultrasound,Last year,Kidney failure
395,4.1,4,Poor,3,2,Nuclear,,1,0,1,Wood,,0.5,-998,0,0,0,2,2,0,1,0,1,1,1,1,3,1,0,0,1,1,1,6,0,10,1,0,12,0,0,0,0,Salary (Irregular),Agriculture,2500,11000,41000,3416.666667,0,6000,L,0,-998,,0,,No shock,No shock,Always enough,Always enough,25,75,3,Better,Home,Home,Last year,Flu,Few years ago,Broke a leg
396,4.1,4,Rich,9,3,Patrilineal,,1,0,1,Wood,,999,-998,1,0,0,2,2,1,1,0,1,1,1,1,3,1,0,0,0,1,0,6,1,15,0,0,0,0,0,0,0,Salary (Irregular),Agriculture,4500,4000,58000,4833.333333,0,18000,L,0,-998,,0,,No shock,No shock,Always enough,Always enough,60,40,5,Better,Ninglang,Home,Last year,Flu,Last year,Baby delivery
397,4.1,4,Average,5,3,Patrilineal,,1,0,1,Wood,,3,-998,1,0,0,2,2,1,1,0,1,1,1,1,3,1,0,0,1,1,0,14,3,15,0,0,0,0,0,0,0,Salary (Irregular),Agriculture,2500,1500,31500,2625,0,0,L,0,-998,,30000,Car purchase,No shock,No shock,Always enough,Sometimes not enough,60,40,4,Better,Ninglang,Home,Few months ago,Feminine problem,Few years ago,___
398,4.1,4,Very Poor,4,2,Nuclear,,1,0,0,Wood,,0,1,0,0,0,1,2,1,1,0,1,1,1,1,3,1,0,1,1,1,1,3,0,5,0,0,7,0,0,0,0,Gifts and Remittances,Agriculture,3000,5200,41200,3433.333333,0,36000,L,0,-998,,35000,Education,No shock,No shock,Always enough,Sometimes not enough,35,65,1,Better,Home,Home,Few months ago,Feminine problem,Few months ago,Feminine check up
399,4.1,4,Rich,6,3,Matrilineal,1,1,0,1,Brick,,2,6,1,0,0,0,3,0,1,0,1,1,1,1,3,1,0,0,0,1,1,12,0,30,0,0,8,0,0,0,0,Salary (Irregular),Agriculture,2000,4400,28400,2366.666667,0,0,L,0,-998,,20000,Property purchase-repair,No shock,No shock,Always enough,Always enough,35,65,5,Better,Home,Home,Never,Na,Long time ago,Stomach pain
400,4.1,4,Very Rich,7,4,Patrilineal,,1,0,0,Wood,,0,9,0,1,0,2,3,1,1,0,1,1,1,1,3,1,1,0,1,1,1,15,0,40,0,0,20,0,40,0,0,Salary (Regular),Agriculture,5200,17000,79400,6616.666667,0,0,L,0,-998,,250000,Property purchase-repair,Illness,No shock,Always enough,Always enough,10,90,6,Better,Ninglang,Home,Few years ago,Flu,Last year,___
401,4.1,4,Average,8,3,Bilateral,1,1,0,1,Stone,,3,2,1,0,0,3,3,1,1,0,1,1,1,1,3,1,0,0,0,1,0,6,3,30,0,0,0,0,0,0,0,Business,,0,80000,80000,6666.666667,0,48000,L,0,-998,,0,,No shock,No shock,Always enough,Always enough,35,65,8,Better,City,Home,Never,Na,Never,Na
402,4.1,4,Average,4,2,Nuclear,,1,0,1,Earth,,5,-998,0,0,0,2,3,0,1,0,1,1,1,1,3,1,0,0,0,1,1,15,3,30,2,0,20,0,0,0,0,Agriculture,Salary (Irregular),2000,58000,82000,6833.333333,0,30000,-998,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Few months ago,Anti inflammatory,Last year,Feminine surgery
403,4.1,4,Average,5,2,Patrilineal,,1,0,1,Earth,,3,3,0,0,0,0,2,0,1,0,1,1,1,1,3,1,0,0,1,1,1,7,0,25,0,0,22,0,0,0,0,Agriculture,Salary (Irregular),4000,23000,71000,5916.666667,0,0,L,0,-998,,0,,No shock,Illness,Always enough,Sometimes not enough,60,40,5,Better,Home,Home,Few months ago,Arm pain,Few years ago,Broke head
404,4.1,4,Poor,4,2,Nuclear,,1,0,1,Earth,,1.5,1,0,0,0,0,2,0,1,0,0,0,1,1,3,1,0,0,1,1,1,7,7,10,0,0,3,0,0,0,0,Salary (Irregular),Agriculture,3200,2500,40900,3408.333333,0,20000,L,0,-998,,0,,No shock,No shock,Always enough,Always enough,65,35,3,Better,Home,Home,Last year,Flu,Never,Na
405,4.2,4,Very Rich,6,3,Matrilineal,1,1,0,0,Brick,,0,7,1,1,0,3,3,1,1,0,1,1,1,1,3,1,1,0,1,1,0,4,1,30,0,0,0,0,0,0,0,Salary (Irregular),,600,0,7200,600,0,0,TL,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,60,40,5,Better,Home,Home,Last year,Flu,Last year,Back pain
406,4.1,4,Average,4,3,Patrilineal,,1,0,1,Brick,,0.5,1,0,1,0,0,3,1,1,0,1,1,1,1,3,1,0,0,1,1,1,12,0,30,0,0,12,0,0,0,0,Salary (Irregular),Agriculture,600,6000,13200,1100,0,0,L,0,-998,,10000,Property purchase-repair,No shock,No shock,Always enough,Sometimes not enough,65,35,3,Better,Ninglang,Home,Few months ago,Stomach pain,Last year,Auto accident
407,4.1,4,Rich,6,3,Patrilineal,,1,0,1,Wood,,2,1.8,0,1,0,3,2,1,1,0,1,1,1,1,3,1,0,1,1,1,1,5,0,20,0,0,20,0,0,0,0,Salary (Irregular),Agriculture,2000,20000,44000,3666.666667,0,0,L,0,-998,,0,,No shock,No shock,Always enough,Always enough,55,45,3,Better,Home,Home,Never,Na,Never,Na
408,4.1,4,Rich,3,2,Nuclear,,1,0,1,Wood,,2,-998,1,0,0,0,2,0,1,0,1,1,1,1,3,1,0,0,1,1,1,11,0,25,0,0,6,0,0,0,0,Gifts and Remittances,Agriculture,0,27000,27000,2250,0,20000,-998,0,-998,,0,,No shock,Accident,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Few months ago,High blood pressure,Never,Na
409,4.1,4,Poor,5,2,Patrilineal,,1,0,1,Wood,,2,0.8,0,0,0,3,2,0,1,0,1,1,1,1,3,1,0,1,1,1,1,4,0,20,0,0,8,0,0,0,0,Agriculture,,0,6000,6000,500,0,0,L,A,-998,,4000,Poverty,Accident,No shock,Always enough,Sometimes not enough,60,40,5,Better,Home,Home,Few months ago,Flu,Last year,Check up after accident
410,4.1,4,Very Poor,4,2,Nuclear,,1,0,1,Wood,,2.5,1.8,0,0,0,2,2,0,1,0,1,0,1,1,4,1,0,0,0,1,1,13,2,10,1,0,1,0,0,0,0,Agriculture,Salary (Irregular),3500,6000,48000,4000,0,0,L,0,-998,,40000,Medical,Illness,No shock,Always enough,Sometimes not enough,60,40,3,Better,Home,Home,Last year,Flu,Few months ago,__surgery
411,4.1,4,Average,2,1,Other,1,1,0,1,Wood,,2,2.2,0,0,0,2,2,0,1,0,1,1,1,1,3,1,0,0,0,1,1,6,0,15,0,0,2,0,0,0,0,Agriculture,Salary (Irregular),1200,11000,25400,2116.666667,0,0,L,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,3,Better,Home,Home,Last year,Flu,Last year,Diabetes
412,4.1,4,Very Poor,3,2,Nuclear,,1,0,1,Earth,,1,2,0,0,0,2,2,0,1,0,1,0,1,1,3,1,0,0,1,1,1,4,1,20,0,0,15,0,0,0,0,Agriculture,Salary (Irregular),1000,9500,21500,1791.666667,0,0,L,0,-998,,20000,Property purchase-repair,No shock,No shock,Always enough,Sometimes not enough,65,35,3,Better,Home,Home,Few months ago,Stomach ache,Few months ago,Stomach ache
413,4.1,4,Rich,5,3,Patrilineal,,1,0,1,Wood,,1,11,0,0,0,2,3,1,1,0,1,1,1,1,4,1,0,0,0,1,1,31,1,17,1,0,15,0,0,0,0,Agriculture,Salary (Irregular),1500,10500,28500,2375,0,0,L,0,-998,,0,,No shock,No shock,Always enough,Always enough,60,40,5,-999,Ninglang,Home,Few months ago,Flu,Few years ago,Baby delivery
414,4.1,4,Rich,4,2,Nuclear,,1,0,0,Brick,,0,3,1,0,0,3,3,1,1,0,1,1,1,1,2,1,1,1,1,1,0,6,0,6,0,0,0,0,0,0,0,Business,,5000,0,60000,5000,0,0,L,0,-998,,300000,Investment,No shock,No shock,Always enough,Always enough,0,100,5,Better,Home,Home,Last year,Flu,Few months ago,Feminine problem
415,4.1,4,Average,6,3,Patrilineal,,1,0,1,Earth,,3,3,0,1,0,2,2,1,1,0,1,1,1,1,4,1,0,0,1,1,1,10,0,40,0,0,0,0,0,0,0,Salary (Irregular),Agriculture,3500,1000,43000,3583.333333,0,0,L,0,-998,,-999,,Death,No shock,Always enough,Sometimes not enough,60,40,5,Better,Ninglang,Home,Few months ago,Flu,Few years ago,____
416,4.1,4,Average,8,4,Patrilineal,,1,0,1,Earth,,3,8,1,0,0,1,2,0,1,0,1,1,1,1,3,1,1,0,1,1,1,10,0,20,0,0,1,0,0,0,0,Salary (Regular),Agriculture,2000,5000,29000,2416.666667,0,0,L,0,-998,,0,,Death,No shock,Always enough,Sometimes not enough,60,40,7,Better,City,Home,Last year,Depression,Last year,Depression
417,4.1,4,Average,6,3,Matrilineal,1,1,0,1,Earth,,0.8,10,1,1,1,2,2,1,1,0,1,1,1,1,3,1,0,1,1,1,0,16,2,10,0,0,0,0,0,0,0,Gifts and Remittances,Agriculture,0,24600,24600,2050,0,20000,L,0,-998,,0,,No shock,No shock,Always enough,Never enough,55,45,-999,Better,Ninglang,Home,Last year,Flu,Few months ago,Feet pain
418,4.1,4,Rich,6,3,Patrilineal,,1,0,0,Brick,,0,12,0,1,0,3,2,1,1,0,1,1,1,1,4,1,0,1,1,1,1,10,0,50,0,0,3,0,0,0,0,Agriculture,,0,6000,6000,500,0,0,L,0,-998,26040,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Last year,Stomach ache,Few years ago,Stomach ache
419,4.1,4,Rich,7,3,Patrilineal,,1,0,0,Earth,,0,5,1,0,0,2,2,1,1,0,1,1,1,1,3,1,0,1,1,1,1,17,2,20,0,0,1,0,0,0,0,Gifts and Remittances,Agriculture,0,55000,55000,4583.333333,0,50000,L,0,-998,,0,,Death,No shock,Always enough,Sometimes not enough,10,90,7,Better,Ninglang,Home,Last year,Finger injury,Never,Na
